	YPACETATE	YPDCAFEIN40	YPDHU	YPETHANOL	YPD14	YPDCAFEIN50	YPDKCL2M	YPGALACTOSE	YPD40	YPDCHX05	YPDLICL250MM	YPGLYCEROL	YPD42	YPDCHX1	YPDMV	YPRIBOSE	YPD6AU	YPDCUSO410MM	YPDNACL15M	YPSORBITOL	YPDANISO10	YPDDMSO	YPDNACL1M	YPXYLOSE	YPDANISO20	YPDETOH	YPDNYSTATIN	YPDANISO50	YPDFLUCONAZOLE	YPDSDS	YPDBENOMYL200	YPDFORMAMIDE4	YPDSODIUMMETAARSENITE	YPDBENOMYL500	YPDFORMAMIDE5
ALE_4.re	0.41740854200000005	0.191982911	0.34234347299999995	0.518437356	0.560831724	0.132217434	0.21498903	0.988753329	0.764762006	0.253012799	0.28844016	0.515924359	0.618514149	0.153472645	0.244745249	0.38362570799999995	0.369133439	1.215162054	0.229065296	0.43913211799999996	0.820247465	0.5547299210000001	0.314225077	0.40884397	0.437172338	0.364979734	0.08510654699999999	0.20679433100000003	0.513774246	0.30280928	0.195794198	0.471112536	0.16323213	0.203236759	0.39467504600000003
ALG_5.re	0.524604561	0.268757111	0.426930856	0.692698515	0.520170434	0.18177164899999998	0.20773708899999999	1.514593945	0.8919699879999999	0.270022363	0.12050966800000001	0.724377872	0.693084898	0.20447920600000002	0.160919016	0.6215469370000001	0.44543514799999995	0.388079688	0.158127435	0.6645861789999999	0.90439235	0.591585169	0.217595165	0.646255506	0.265693051	0.508328934	0.052282939	0.172684812	0.36008992700000003	0.282280184	0.200918425	0.412351494	0.5592383320000001	0.324730953	0.261424615
ALH_4.re	0.339696025	0.178324449	0.35693679899999997	0.576515507	0.47382406	0.075027644	0.19918209399999998	1.3108591920000001	1.029105333	0.327808595	0.141277269	0.6915199000000001	0.7973376090000001	0.150879302	0.219366435	0.528005015	0.286984815	0.137489442	0.15375480800000002	0.617321594	0.8164837779999999	0.545958132	0.22383039100000002	0.594737366	0.326317811	0.49475018299999995	0.107652315	0.15224533099999998	0.28491345100000004	0.426359486	0.266817545	0.42471152100000004	0.642295807	0.350893726	0.255799402
ALI_5.re	0.576774106	0.465059806	0.410312419	1.403235868	0.468298069	0.327492405	0.121180534	1.88354495	0.51850693	0.326694726	0.23466086	1.6315716169999999	0.43876816399999996	0.198095408	0.127590018	0.863111849	0.113734774	0.108018796	0.10116982	0.858196262	0.7053341959999999	0.9795135709999999	0.179554236	0.963286207	0.339206116	0.56323435	0.159038931	0.22235879	0.268234364	0.6826501140000001	0.247089735	0.374825471	0.078435255	0.219544181	0.112335974
ALK_4.re	0.328879077	0.162672768	0.546985918	0.521094536	0.547282603	0.100105729	0.19740537100000002	1.198276715	1.150438587	0.361890376	0.25268098899999997	0.605845714	0.958174133	0.195286923	0.24003212399999999	0.408259912	0.323151655	0.22442017600000003	0.254795845	0.460520634	0.8563569659999999	0.531387839	0.38693224	0.47327083799999997	0.572810219	0.502431602	0.130728481	0.25659858399999996	0.346598769	0.223291481	0.253360732	0.434688743	0.73445438	0.38835245799999996	0.280075254
ALL_4.re	0.421696054	0.16395162800000002	0.449311336	0.532383814	0.477184406	0.08575840400000001	0.195536442	0.841781256	0.755278335	0.209867766	0.258036433	0.564264254	0.48988977200000006	0.080920279	0.130749221	0.400156988	0.41864209	1.320899234	0.18440251800000002	0.446113802	0.651691757	0.7380353040000001	0.22110976	0.37183876899999996	0.29821237300000003	0.36554761	0.142398891	0.283583338	0.48084202	0.094264086	0.298663298	0.584627376	0.117666917	0.377294539	0.30893364
ALM_4.re	0.40905535200000004	0.146875941	0.398700733	0.48975415299999997	0.442789163	0.109663417	0.189503327	1.0317244190000001	0.891888501	0.211526585	0.188141798	0.544465189	0.584684773	0.07052567400000001	0.112167307	0.335643745	0.416214838	1.230718583	0.15145882	0.40374186100000004	0.525732662	0.513292166	0.209253286	0.378928256	0.20481271	0.34027356299999995	0.121221485	0.17093572199999998	0.377984392	0.209523459	0.166059849	0.333703311	0.11618230800000001	0.225670023	0.175948915
ALN_4.re	0.615745301	0.12986352	0.531739957	1.057180066	0.488642102	0.05230773	0.16670544199999998	0.8317912909999999	1.209840558	0.352011542	0.143579452	0.678662908	0.7462095390000001	0.20652801699999998	0.173237682	0.542231434	0.424231455	0.181278839	0.095383491	1.09579874	1.0581794709999999	0.539917615	0.14371461300000002	0.502983504	0.6761760370000001	0.425094209	0.215649113	0.20423503	0.521999259	0.5429880020000001	0.290954387	0.499702574	0.43164916600000003	0.20273499	0.336871804
ALP_4.re	0.527295651	0.072576873	0.50648602	1.05573267	0.44412155600000003	0.046123637	0.080994463	0.797694273	0.9096638709999999	0.223036497	0.13029933400000002	1.093837994	0.6396677620000001	0.10565799	0.21962982399999997	0.741767295	0.334949195	0.094488926	0.126207088	1.037305442	0.75662893	0.470981854	0.242002301	0.6026675579999999	0.212201315	0.316187995	0.152764788	0.155683729	0.37402098799999994	0.21939050100000002	0.249968415	0.581092271	0.26422944800000003	0.20854063899999997	0.34334640000000005
ALQ_4.re	0.720555928	0.070754411	0.23368751399999999	1.189324995	0.49905916200000006	0.064156502	0.16109207	1.016489623	0.5974560720000001	0.195366798	0.19951239899999998	0.899263424	0.210818965	0.041530469	0.068592523	0.7358541609999999	0.154614396	1.688359785	0.19848156600000003	0.836065649	0.42655037700000004	0.693225877	0.286543453	0.6063691139999999	0.173971268	0.367274637	0.12564404099999998	0.181361264	0.415019409	0.04579874	0.198760327	0.24574122199999998	0.114017825	0.327237901	0.191708773
ALR_4.re	0.672438451	0.068727094	0.33867233799999996	0.951660497	0.520422307	0.068120175	0.203752875	1.223611222	0.51556357	0.29466934899999997	0.6427379360000001	0.6451272020000001	0.33582039399999997	0.129329188	0.322990151	0.502556142	0.27097792600000004	0.274792037	0.23854724100000002	0.660649383	0.332033562	0.783838112	0.410489296	0.506645757	0.125449836	0.333287685	0.15207126	0.173448773	0.265819929	0.190438645	0.15594660400000002	0.617936612	0.066881373	0.202573993	0.319025727
ALS_5.re	0.531153422	0.032994846	0.35738375899999997	0.6717041159999999	0.5607901820000001	0.020067912	0.040302483	0.9053203390000001	0.9879078370000001	0.212393599	0.183997562	0.6928281540000001	0.481764924	0.074225579	0.08664368300000001	0.528605245	0.311823538	1.039905615	0.068961085	0.575455497	0.451927244	0.46625685299999997	0.192770677	0.555138025	0.173970145	0.358162266	0.110558454	0.16804283	0.492796771	0.043394097	0.186511447	0.376591299	0.135615505	0.216542285	0.21127658
ALT_5.re	0.495698983	0.012363751000000001	0.304330602	0.6895457890000001	0.562716851	0.01054182	0.05691839	0.8458291720000001	0.9151330040000001	0.29903050800000003	0.23742727100000002	0.6568582270000001	0.295767983	0.10000622599999999	0.13697188300000002	0.503454186	0.25812663199999997	1.2252432	0.055529424	0.633033414	0.840492462	0.418830604	0.22810403	0.536210799	0.5551172670000001	0.22508039800000001	0.155760735	0.174264609	0.527754914	0.069843966	0.149557148	0.308723119	0.103226527	0.158257904	0.16811750399999997
ALV_2.re	0.33798883799999996	0.037384963	0.168291336	0.743919422	0.5068627929999999	0.0016218720000000001	0.09133950699999999	1.197364052	0.7882704490000001	0.433425668	0.062120274	0.481289769	0.416156645	0.077157037	0.148199773	0.469619785	0.521298936	0.877922822	0.066617608	0.73542689	0.9838114720000001	0.40667930399999996	0.143297075	0.330310902	0.7821791220000001	0.271441915	0.046180915999999995	0.129673084	0.253320948	0.43333927299999997	0.134104115	0.5092449170000001	0.08106843799999999	0.135001387	0.193308316
AMA_5.re	0.44352558	0.095195667	0.2668239	0.540324414	0.467642754	0.048524890999999994	0.15180085599999998	1.166669718	0.757377289	0.39872460600000004	0.105379396	0.46891749	0.382580845	0.14894850699999998	0.072842002	0.43539006700000005	0.374257555	1.123512527	0.12412315800000001	0.42543927	0.719254469	0.557092534	0.16076405400000002	0.38428587200000003	0.520139782	0.35684262899999997	0.069296362	0.20343397800000002	0.40925708200000005	0.198205739	0.163086026	0.355274705	0.157422131	0.102747369	0.097597984
AMB_5.re	0.270803025	0.285689664	0.256782236	0.454311491	0.408643589	0.158084319	0.053559826	0.756127918	0.590407487	0.38267650200000003	0.071050015	0.368187627	0.302083542	0.109837641	0.06430894200000001	0.251021802	0.39636936799999994	0.128009612	0.023446857999999998	0.28273514	0.515397242	0.291818485	0.065010658	0.232909655	0.173314246	0.383984696	0.079660447	0.10964377	0.281094701	0.029240422000000002	0.293242233	0.368762902	0.088470326	0.37527274200000005	0.121329605
AMC_5.re	0.354314471	0.395240441	0.499205602	0.606836693	0.403822387	0.28650850899999997	0.261981714	1.3784661740000002	1.2409305990000001	0.387068562	0.12048831900000001	0.572928155	0.839632272	0.191273792	0.129278598	0.5097973889999999	0.372606799	0.133960755	0.107390001	0.6074797470000001	0.5464661120000001	0.471932013	0.111133638	0.581520668	0.438520587	0.363827247	0.085667874	0.176035015	0.38569893299999997	0.256635243	0.265463433	0.5958752270000001	0.098699522	0.47574110799999997	0.224634991
AMD_5.re	0.363169445	0.426013123	0.374634571	0.588297508	0.453829861	0.32065626	0.28433919	1.3795082859999999	0.847780448	0.662634907	0.129404175	0.565020788	0.39859163799999997	0.413984422	0.155726277	0.512417592	0.381426645	0.19624459	0.108681463	0.568538805	0.6116170129999999	0.517258553	0.130317923	0.5330706829999999	0.680771076	0.452997771	0.095614005	0.26476491	0.368314388	0.208094329	0.39717066	0.609124641	0.18851882600000003	0.522366188	0.26434678
AMF_4.re	0.6355627660000001	0.402634728	0.194880286	0.648416203	0.42577476	0.28747273100000004	0.367642311	1.141789564	1.258777095	0.786909217	0.635654333	0.833190193	0.898312234	0.670541234	0.175318229	0.369585431	0.44224399200000003	0.123869519	0.38404906899999997	0.609294974	0.62053885	0.465021223	0.521588918	0.44787941200000003	0.633916487	0.399818464	0.671479795	0.64168673	0.724776965	0.257020475	0.5318901970000001	0.481881147	0.06431057400000001	0.406836751	0.376070907
AMG_4.re	0.40155189	0.101173591	0.31236700100000003	0.54462359	0.5233094110000001	0.056728861	0.131213836	1.3522190459999999	0.821934649	0.341345036	0.163406067	0.556860613	0.454039532	0.156565536	0.159103691	0.403951913	0.35844969200000004	1.241153558	0.09206801	0.497667806	0.532875199	0.5183105570000001	0.18388152300000002	0.451530891	0.266457791	0.409047771	0.09941022	0.200770405	0.43701686100000003	0.23866819	0.226873839	0.47554719999999995	0.211654087	0.226599415	0.238153975
AMH_5.re	0.328885651	0.436257833	0.37607219799999997	0.555949088	0.524235577	0.278175312	0.129883757	1.351933906	0.561398871	0.237962068	0.12110548300000001	0.558849582	0.295263182	0.18750974	0.23446122600000002	0.439693767	0.36635305100000004	0.140751122	0.126184664	0.535956535	0.41103963299999996	0.714510372	0.18776672	0.527868543	0.21214623100000002	0.359596278	0.08623655300000001	0.242886102	0.331962721	0.139679112	0.25929732699999997	0.341011632	0.11356632800000001	0.357642924	0.270376403
AMI_4.re	0.319516836	0.085506562	0.288331732	0.465490866	0.45080912799999995	0.05950561	0.08851683800000001	1.217256806	0.8315888090000001	0.25512036899999996	0.13506421400000002	0.48624359999999994	0.40841832299999997	0.11968177	0.162171214	0.376732278	0.32452862899999996	1.110986284	0.078149565	0.45123417600000004	0.40439645399999996	0.460670636	0.15805901	0.420024048	0.18239918	0.308047939	0.06885606799999999	0.164308825	0.35080006700000005	0.194307388	0.205010843	0.46299935299999995	0.200390483	0.198704186	0.253729331
AMK_4.re	0.309104166	0.08800336	0.307085157	0.468799929	0.470006284	0.057087379	0.08796630400000001	1.1893332	0.833104792	0.267186264	0.14943853599999998	0.5058522560000001	0.43884179700000003	0.130168045	0.231939605	0.38368118700000003	0.322372118	1.056964963	0.07059955700000001	0.46287593299999996	0.308999906	0.47619682399999996	0.150374104	0.43354750000000003	0.20704311600000003	0.312523094	0.07670123	0.208873917	0.36614825700000003	0.17142071399999997	0.23635793	0.523384037	0.278700711	0.240096045	0.408662154
AML_4.re	0.31647598899999996	0.09472834	0.266764993	0.48987196200000005	0.559590254	0.047960601	0.064887557	1.135641603	0.803918922	0.308257846	0.11911514699999999	0.551550701	0.5125170179999999	0.17780533	0.175904513	0.412456673	0.255230442	1.159580713	0.07118219	0.512261976	0.433720881	0.551941523	0.167604074	0.442880682	0.211578935	0.343406007	0.095144978	0.202863419	0.335054325	0.186713601	0.187107545	0.42319641700000005	0.214394583	0.186584687	0.244380467
AMM_4.re	0.214851971	0.43649018100000003	0.391590495	0.588575255	0.502369201	0.335824065	0.235549227	1.3503128	1.173322502	0.612120332	0.087037167	0.669985934	0.788869747	0.553506097	0.148971186	0.5239075089999999	0.499133169	0.060128025	0.11545451	0.580673475	0.677098691	0.49551876100000003	0.150019441	0.576245826	0.590262591	0.448064544	0.5119411660000001	0.6394062660000001	0.5948914989999999	0.075173002	0.5194473510000001	0.259650967	0.600114866	0.477780783	0.166834397
AMN_5.re	0.261804286	0.063606686	0.16640095400000002	0.38377739	0.391341526	0.022092187000000003	0.078515288	0.906604408	0.690348332	0.390217376	0.06947242299999999	0.40774087200000003	0.345889695	0.143685518	0.075037598	0.323461783	0.21533423399999999	0.456681161	0.072365413	0.323814261	0.9093112990000001	0.525204723	0.108942959	0.304025559	0.714800834	0.29081848	0.068914226	0.21165097	0.288470667	0.486554941	0.146618189	0.12457845699999999	0.142513785	0.071465116	0.089352149
AMP_5.re	0.309885781	0.07278735	0.104294649	0.342649834	0.287516935	0.03349268	0.061763747	0.582328211	0.33361951100000004	0.060665085	0.154416054	0.34552511399999997	0.098860326	0.034726724	0.057533670999999995	0.261338352	0.116489757	0.264772993	0.11119851	0.31051553	0.553307175	0.270751443	0.224327133	0.28846604600000003	0.079682152	0.22803959699999998	0.025845385	0.057278737	0.34346786100000004	0.017834342	0.068991711	0.043805990999999996	0.033661911	0.038838362	0.035342066
AMQ_5.re	0.243678435	0.057679444	0.201880682	0.336389185	0.320168583	0.054108885999999995	0.098553263	0.85798328	0.717908752	0.171392985	0.075710819	0.416966901	0.34756127700000006	0.09332648	0.074592305	0.304858283	0.099159018	1.0309474509999998	0.077727452	0.34411287799999996	0.390220999	0.400417953	0.185496546	0.286417811	0.158234632	0.23041181600000002	0.041389365	0.155879996	0.310935717	0.150335889	0.15696731	0.310803265	0.174913283	0.167606187	0.14816021199999999
AMR_4.re	0.283698328	0.453314163	0.268719962	0.488320553	0.562935967	0.274712369	0.13801971	1.2627795309999998	0.45962584700000003	0.252528411	0.227417714	0.518669243	0.20103270000000004	0.19132993199999998	0.212634225	0.392022531	0.347939327	0.17109746399999998	0.138117635	0.46882198700000005	0.295544925	0.706555535	0.209903151	0.482181378	0.225562643	0.241506522	0.095062677	0.277676933	0.319314702	0.12484195199999999	0.24601852300000002	0.256858965	0.122452786	0.33201648899999997	0.268490536
AMS_5.re	0.32879450600000004	0.049587251	0.322615503	0.44794792899999997	0.40341836299999995	0.031848135	0.158251844	0.825333377	0.547972021	0.17129621	0.118363157	0.47069876899999996	0.43479814200000005	0.07694862	0.08763534199999999	0.374586408	0.293150289	1.088588978	0.194773704	0.38529404100000003	0.548177178	0.5143028629999999	0.25281766899999997	0.38100423899999997	0.19823620100000003	0.26452785300000003	0.040944996000000004	0.15334709400000002	0.36585444200000006	0.055133312000000004	0.17329881600000002	0.36091820700000005	0.11969976199999999	0.21154046	0.201208387
AMT_5.re	0.307611445	0.083696054	0.259273257	0.456336165	0.430260307	0.049610397	0.170760883	0.39719250799999994	0.5173810560000001	0.31478718	0.106856861	0.43581682200000005	0.380903548	0.08079705599999999	0.056071347	0.32498776	0.311994269	0.8185986359999999	0.070248936	0.35835449799999997	0.760386938	0.496635286	0.188459567	0.293313643	0.337531158	0.255535589	0.047610783	0.108622315	0.31404511399999996	0.333461538	0.20682228100000002	0.321304787	0.236475701	0.261700873	0.259803324
ANA_5.re	0.495879954	0.30541634100000004	0.41825418799999997	0.6445235429999999	0.52403381	0.247770989	0.17675285899999998	1.232338519	1.023700841	0.453225764	0.096438345	0.658466299	0.768990471	0.254408361	0.178296075	0.520723249	0.347616442	0.055124712	0.121636336	0.55915137	0.8318075159999999	0.568628868	0.204010688	0.5302356420000001	0.515680317	0.45559789100000003	0.059742747	0.172772763	0.38397153700000003	0.12720865	0.27876214	0.39625248700000004	0.088569395	0.49301672399999996	0.191731352
ANC_4.re	0.48987144899999996	0.674989235	0.427757314	0.630543823	0.555746596	0.5287118510000001	0.26823162899999997	1.297431266	1.108036237	0.44319928299999994	0.156173226	0.609467399	0.749231698	0.28211236100000003	0.299695549	0.46083100899999996	0.334702854	0.11709981	0.153053808	0.522103689	0.829694667	0.591156596	0.17236339899999997	0.513864554	0.659110141	0.458279651	0.10969410800000001	0.28631662399999996	0.318418778	0.375742158	0.289304179	0.52963141	0.074207416	0.499580456	0.321550011
AND_4.re	0.372135263	0.583455229	0.410060886	0.537007755	0.45308589899999996	0.447586968	0.25791684600000003	1.161966581	1.116847479	0.438334118	0.198917082	0.540808587	0.8472065999999999	0.29145009899999996	0.24072640899999997	0.41150504299999996	0.32091709999999996	0.138563416	0.144826972	0.488985658	0.719895689	0.5196537529999999	0.174909602	0.484782449	0.583507444	0.38965012299999996	0.076792452	0.24569144399999998	0.302250647	0.239972272	0.256098734	0.508727513	0.059676967000000004	0.4489129	0.30367885899999997
ANE_4.re	0.382571503	0.5951457410000001	0.42440584	0.533456415	0.524183935	0.476609726	0.271964192	1.159309358	1.113756523	0.456330855	0.18850260300000002	0.59332055	0.86521614	0.316404065	0.282058761	0.44896453299999994	0.280258479	0.129883405	0.146474876	0.520326768	0.7163039529999999	0.5567731810000001	0.188817562	0.516405812	0.634644865	0.38374388299999995	0.11029445	0.285559387	0.294968136	0.245530086	0.268223456	0.494576232	0.082472909	0.425355204	0.304931054
ANF_4.re	0.40666295	0.516324287	0.464924205	0.552384532	0.510403095	0.431403618	0.25476788699999997	1.247209078	1.129934871	0.502340126	0.189220799	0.615516643	0.950073442	0.34504478299999997	0.283485208	0.46916144200000004	0.292452954	0.130788889	0.128383644	0.5988612170000001	0.63646035	0.579228536	0.16882176699999998	0.545002755	0.592466332	0.396974719	0.099907207	0.262607281	0.329403114	0.1974325	0.280308469	0.502683753	0.089477004	0.42819220700000005	0.288250977
